Raw_Data_File cells tracer_molecule labelled_positions abundance injection Replicate Incubation_time Metabolite_name CHEBI atomic_positions Empirical_formula retention(min) mz_monitored signal_intensity isotopologue isotologue_abundance


'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 301.2 -171 Iso_13C-1 -171
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 302.2 1537491 Iso_13C0 1537491
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 303.2 404676 Iso_13C1 404676
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 304.2 153033 Iso_13C2 153033
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 305.2 26084 Iso_13C3 26084
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 306.2 4588 Iso_13C4 4588
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 307.2 498 Iso_13C5 498
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 308.2 111 Iso_13C6 111
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Isoleucine chebi C1C5 C14H32N1O2Si2 15.64 309.2 -136 Iso_13C7 -136
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 288.1 -1486 Suc_13C-1 -1486
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 289.1 781947 Suc_13C0 781947
